timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-08 07:00:00,32954.66,35428.535,0.9343,1.0075356,21.244333333333334,22.959545
2021-06-08 08:00:00,32600.100000000002,35210.793,0.9118,0.99949366,20.82,22.738028
2021-06-08 09:00:00,33037.48,35001.25,0.9364,0.9916214,21.374,22.525835
2021-06-08 10:00:00,32903.3,34804.566,0.9380999999999999,0.9841424,21.307,22.32996
2021-06-08 11:00:00,32862.57,34625.22,0.9197,0.9772834,21.119666666666667,22.155218
2021-06-08 12:00:00,32720.930000000004,34465.277,0.9158,0.9710781,21.121,22.00202
2021-06-08 13:00:00,33153.76,34321.72,0.9422,0.96545154,21.984,21.8673
2021-06-08 14:00:00,32958.0,34200.8,0.922,0.9607104,21.543,21.761076
2021-06-08 15:00:00,32461.79,34095.19,0.896,0.9565108,21.007,21.675217
2021-06-08 16:00:00,31735.509999999995,33983.45,0.8751,0.95184296,20.374,21.586983
2021-06-08 17:00:00,31647.84,33857.137,0.884,0.9464372,20.166,21.486557
2021-06-08 18:00:00,32147.26,33717.168,0.9119,0.94048625,20.772,21.37449
2021-06-08 19:00:00,32141.950000000004,33580.17,0.9119,0.93480855,20.913,21.266731
2021-06-08 20:00:00,32777.9,33453.906,0.9295,0.92975396,21.432499999999997,21.170973
2021-06-08 21:00:00,32855.0,33334.758,0.9317,0.92506546,21.45,21.085468
2021-06-08 22:00:00,33636.28,33235.1,0.9402,0.9213376,21.8,21.022474
2021-06-08 23:00:00,33492.91,33169.57,0.9420000000000001,0.91897804,21.638,20.992317
2021-06-09 00:00:00,33497.59,33135.77,0.9452,0.91778773,21.715,20.98846
2021-06-09 01:00:00,33432.26,33137.074,0.9419,0.9179524,21.679,21.012295
2021-06-09 02:00:00,33025.0,33162.855,0.9288,0.9191277,21.027,21.052856
2021-06-09 03:00:00,32660.0,33200.68,0.9233,0.9207165,20.795,21.094845
2021-06-09 04:00:00,32830.6,33235.668,0.9187,0.9222177,20.834500000000002,21.124632
2021-06-09 05:00:00,32962.51,33267.05,0.9361,0.9234648,21.01575,21.141418
2021-06-09 06:00:00,32952.65,33298.754,0.9534,0.9246517,20.9762,21.151552
2021-06-09 07:00:00,33494.72,33333.867,0.9686,0.9260946,21.291,21.158878
2021-06-09 08:00:00,34229.74,33377.49,0.9963,0.9281787,21.88,21.170065
2021-06-09 09:00:00,34143.0,33435.06,1.007,0.9310999,21.468,21.192171
2021-06-09 10:00:00,34065.93,33505.76,1.0143,0.93489933,21.339,21.222664
2021-06-09 11:00:00,33982.8,33591.258,1.0185,0.9397316,21.209333333333333,21.260942
2021-06-09 12:00:00,34479.94,33687.016,1.0838,0.9454125,21.38575,21.301397
2021-06-09 13:00:00,35214.0,33796.49,1.0971,0.95264673,22.06,21.347288
2021-06-09 14:00:00,34850.0,33900.04,1.0826,0.96107763,21.757,21.387623
2021-06-09 15:00:00,35024.57,34011.145,1.0519,0.9706971,21.663,21.43453
2021-06-09 16:00:00,34690.0,34127.492,1.0354,0.9807147,21.5,21.48374
2021-06-09 17:00:00,36411.56,34239.62,1.0557,0.9902611,22.819,21.526394
2021-06-09 18:00:00,36311.0,34350.31,1.0489,0.99921614,22.576,21.571548
2021-06-09 19:00:00,36528.0,34471.18,1.0754,1.0074267,22.705,21.626432
2021-06-09 20:00:00,35869.0,34607.926,1.0415,1.0154614,22.459,21.695856
2021-06-09 21:00:00,36347.0,34745.434,1.0273,1.0228958,22.385,21.766283
2021-06-09 22:00:00,36426.88,34889.914,1.0226,1.0294834,22.555,21.839638
2021-06-09 23:00:00,36563.0,35044.91,1.0245,1.0351415,22.7415,21.918581
2021-06-10 00:00:00,37049.76,35211.88,1.0366,1.039848,23.145,22.004234
2021-06-10 01:00:00,37371.62,35390.0,1.0401,1.0437503,23.246,22.097792
2021-06-10 02:00:00,37032.15,35572.27,1.0218,1.0465752,23.102,22.192928
2021-06-10 03:00:00,36911.8,35753.58,1.0167,1.048327,23.822,22.286747
2021-06-10 04:00:00,37162.0,35929.21,1.023,1.0492572,24.174,22.384638
2021-06-10 05:00:00,36982.24,36102.066,1.0139,1.049623,23.874,22.493685
2021-06-10 06:00:00,36739.97,36262.266,1.0016,1.0494614,23.614,22.604856
2021-06-10 07:00:00,36769.98,36411.13,1.001,1.0487012,23.57375,22.715399
2021-06-10 08:00:00,36688.24,36549.867,1.0003,1.0473833,23.732,22.822557
2021-06-10 09:00:00,36924.43,36679.695,1.0083,1.0456487,23.923,22.926994
2021-06-10 10:00:00,36403.6,36803.145,0.9875,1.0437088,23.322,23.030725
