timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-06 13:00:00,35849.0,36436.38,0.9922,1.0074319,23.9895,23.47674
2021-06-06 14:00:00,35909.08,36459.176,0.9954,1.0086479,24.051666666666666,23.499119
2021-06-06 15:00:00,35611.84,36480.082,0.9807999999999999,1.0099127,23.721,23.520754
2021-06-06 16:00:00,36091.0,36492.086,1.0005,1.0108786,24.111,23.534374
2021-06-06 17:00:00,36235.64,36500.81,1.01,1.0117247,24.266,23.544102
2021-06-06 18:00:00,36203.27,36510.836,1.0131,1.0126388,24.309,23.554659
2021-06-06 19:00:00,36033.81,36525.605,1.0065,1.0138015,24.090500000000002,23.56952
2021-06-06 20:00:00,35844.87,36543.62,1.0016,1.0151758,23.9025,23.5872
2021-06-06 21:00:00,35718.19,36560.676,0.9967,1.0165942,23.786,23.60357
2021-06-06 22:00:00,35938.49,36570.96,1.0199,1.0178435,24.142571428571426,23.615002
2021-06-06 23:00:00,35916.06,36575.68,1.02,1.0191498,24.184,23.622776
2021-06-07 00:00:00,35503.32,36577.117,1.009,1.0205789,23.874,23.629324
2021-06-07 01:00:00,35829.0,36571.305,1.0292,1.0219525,24.21,23.631853
2021-06-07 02:00:00,36385.0,36560.53,1.0408,1.0235002,24.647,23.6324
2021-06-07 03:00:00,36722.31,36550.195,1.0394,1.0252931,25.14,23.635796
2021-06-07 04:00:00,36685.38,36550.688,1.0506,1.0274469,25.169,23.65175
2021-06-07 05:00:00,36450.32,36567.715,1.0437,1.0302544,24.88,23.684734
2021-06-07 06:00:00,36278.07,36598.918,1.0387,1.0335244,24.814333333333334,23.732113
2021-06-07 07:00:00,36338.55,36639.223,1.0523,1.0369968,24.804,23.789162
2021-06-07 08:00:00,35952.31641247,36685.223,1.0496,1.0406455,24.479,23.852297
2021-06-07 09:00:00,36199.22,36726.75,1.0615,1.0441906,24.72,23.912973
2021-06-07 10:00:00,36148.41,36763.06,1.0519,1.0477517,24.5095,23.96944
2021-06-07 11:00:00,36355.78,36794.18,1.074,1.051224,24.669,24.01975
2021-06-07 12:00:00,36513.1,36821.367,1.0783,1.054737,24.986,24.065073
2021-06-07 13:00:00,36416.0,36849.137,1.0718,1.0584685,24.88585714285714,24.10955
2021-06-07 14:00:00,36722.31,36876.95,1.0885,1.0623834,25.1332,24.151974
2021-06-07 15:00:00,36240.23,36908.1,1.0673,1.0664973,24.9,24.196098
2021-06-07 16:00:00,36012.01865159,36935.254,1.0526,1.070521,24.642,24.235758
2021-06-07 17:00:00,36074.67,36954.754,1.0566,1.0740802,24.692249999999998,24.26631
2021-06-07 18:00:00,35752.06,36965.383,1.0371,1.0769948,24.309,24.288162
2021-06-07 19:00:00,35686.65,36962.44,1.0297,1.0789655,23.936,24.296711
2021-06-07 20:00:00,35400.0,36944.15,1.0162,1.0798217,23.693333333333335,24.287157
2021-06-07 21:00:00,35634.9,36902.6,1.028,1.0795883,23.877333333333333,24.248913
2021-06-07 22:00:00,34472.98,36847.918,0.9905,1.0784675,23.082,24.191149
2021-06-07 23:00:00,34128.03,36763.02,0.9828,1.0758044,22.509,24.103539
2021-06-08 00:00:00,34082.0,36647.93,0.9784,1.0716928,22.299,23.985239
2021-06-08 01:00:00,33816.09,36507.188,0.9616,1.0663596,21.79,23.840128
2021-06-08 02:00:00,33616.01,36328.773,0.9529,1.0595855,21.857,23.659672
2021-06-08 03:00:00,33757.76378586,36126.676,0.9612999999999999,1.0518051,21.98,23.45525
2021-06-08 04:00:00,32810.41,35915.133,0.9231,1.0435492,20.99,23.24045
2021-06-08 05:00:00,32816.02,35686.99,0.9289,1.0345404,21.073,23.009453
2021-06-08 06:00:00,32855.02,35449.508,0.9289999999999999,1.0251311,21.065,22.769552
2021-06-08 07:00:00,32954.66,35211.15,0.9343,1.0156666,21.244333333333334,22.529266
2021-06-08 08:00:00,32600.100000000002,34978.55,0.9118,1.006448,20.82,22.296928
2021-06-08 09:00:00,33037.48,34754.12,0.9364,0.9974755,21.374,22.074022
2021-06-08 10:00:00,32903.3,34544.293,0.9380999999999999,0.9890643,21.307,21.868597
2021-06-08 11:00:00,32862.57,34353.652,0.9197,0.9814806,21.119666666666667,21.685568
2021-06-08 12:00:00,32720.930000000004,34183.824,0.9158,0.97469187,21.121,21.524502
2021-06-08 13:00:00,33153.76,34033.26,0.9422,0.9686283,21.984,21.383795
2021-06-08 14:00:00,32958.0,33908.582,0.922,0.96359515,21.543,21.271872
2021-06-08 15:00:00,32461.79,33804.34,0.896,0.9593015,21.007,21.18356
2021-06-08 16:00:00,31735.509999999995,33703.473,0.8751,0.95490164,20.374,21.102936
2021-06-08 17:00:00,31647.84,33593.8,0.884,0.94995725,20.166,21.016855
2021-06-08 18:00:00,32147.26,33466.914,0.9119,0.94437575,20.772,20.920506
2021-06-08 19:00:00,32141.950000000004,33337.082,0.9119,0.9389387,20.913,20.823269
2021-06-08 20:00:00,32777.9,33212.84,0.9295,0.9340535,21.432499999999997,20.732811
2021-06-08 21:00:00,32855.0,33098.125,0.9317,0.92977065,21.45,20.654484
2021-06-08 22:00:00,33636.28,33002.793,0.9402,0.9264692,21.8,20.594948
2021-06-08 23:00:00,33492.91,32939.938,0.9420000000000001,0.9244583,21.638,20.561619
2021-06-09 00:00:00,33497.59,32908.492,0.9452,0.92362416,21.715,20.552122
2021-06-09 01:00:00,33432.26,32909.67,0.9419,0.9240269,21.679,20.565872
2021-06-09 02:00:00,33025.0,32935.863,0.9288,0.9253942,21.027,20.596214
2021-06-09 03:00:00,32660.0,32974.473,0.9233,0.92718333,20.795,20.630974
2021-06-09 04:00:00,32830.6,33011.598,0.9187,0.9289103,20.834500000000002,20.658373
2021-06-09 05:00:00,32962.51,33044.805,0.9361,0.9303744,21.01575,20.675375
2021-06-09 06:00:00,32952.65,33075.953,0.9534,0.9317233,20.9762,20.685316
2021-06-09 07:00:00,33494.72,33106.652,0.9686,0.9333023,21.291,20.69147
2021-06-09 08:00:00,34229.74,33143.25,0.9963,0.9355039,21.88,20.69969
2021-06-09 09:00:00,34143.0,33194.21,1.007,0.93866014,21.468,20.718924
2021-06-09 10:00:00,34065.93,33258.344,1.0143,0.942856,21.339,20.748568
2021-06-09 11:00:00,33982.8,33334.395,1.0185,0.9481382,21.209333333333333,20.786285
2021-06-09 12:00:00,34479.94,33418.812,1.0838,0.95432544,21.38575,20.827444
2021-06-09 13:00:00,35214.0,33514.805,1.0971,0.9621308,22.06,20.873962
2021-06-09 14:00:00,34850.0,33615.438,1.0826,0.9713459,21.757,20.921736
2021-06-09 15:00:00,35024.57,33726.05,1.0519,0.9817135,21.663,20.974997
2021-06-09 16:00:00,34690.0,33844.586,1.0354,0.9923406,21.5,21.028727
2021-06-09 17:00:00,36411.56,33962.906,1.0557,1.0022998,22.819,21.075476
2021-06-09 18:00:00,36311.0,34086.7,1.0489,1.0113081,22.576,21.122158
2021-06-09 19:00:00,36528.0,34226.215,1.0754,1.0192877,22.705,21.174065
2021-06-09 20:00:00,35869.0,34386.137,1.0415,1.0267781,22.459,21.234083
2021-06-09 21:00:00,36347.0,34554.25,1.0273,1.0334835,22.385,21.294239
2021-06-09 22:00:00,36426.88,34730.414,1.0226,1.0391519,22.555,21.354382
2021-06-09 23:00:00,36563.0,34914.297,1.0245,1.0437073,22.7415,21.416245
2021-06-10 00:00:00,37049.76,35105.555,1.0366,1.0472182,23.145,21.482452
2021-06-10 01:00:00,37371.62,35304.875,1.0401,1.0499861,23.246,21.557173
2021-06-10 02:00:00,37032.15,35508.457,1.0218,1.0519959,23.102,21.639341
2021-06-10 03:00:00,36911.8,35710.125,1.0167,1.0531912,23.822,21.724792
2021-06-10 04:00:00,37162.0,35906.363,1.023,1.0536842,24.174,21.816473
2021-06-10 05:00:00,36982.24,36098.785,1.0139,1.0537179,23.874,21.919495
2021-06-10 06:00:00,36739.97,36279.85,1.0016,1.053385,23.614,22.02722
2021-06-10 07:00:00,36769.98,36446.59,1.001,1.0526066,23.57375,22.135962
2021-06-10 08:00:00,36688.24,36597.188,1.0003,1.0514123,23.732,22.242481
2021-06-10 09:00:00,36924.43,36731.74,1.0083,1.0499011,23.923,22.346643
2021-06-10 10:00:00,36403.6,36853.12,0.9875,1.0482804,23.322,22.45025
2021-06-10 11:00:00,37360.63,36954.047,1.01,1.0463371,23.905,22.54469
2021-06-10 12:00:00,37937.7,37041.32,1.0158,1.0442996,23.874666666666666,22.632477
2021-06-10 13:00:00,37787.97,37124.6,1.0087,1.042407,23.794,22.71626
2021-06-10 14:00:00,37708.38,37208.438,0.9987999999999999,1.0407518,23.84,22.796421
2021-06-10 15:00:00,38017.14,37291.418,1.0083,1.0391799,23.938,22.870422
2021-06-10 16:00:00,36933.98,37364.23,0.9891,1.0372103,23.265,22.932108
2021-06-10 17:00:00,36942.8,37420.29,1.0103,1.0348042,23.607,22.976017
2021-06-10 18:00:00,36829.22,37458.2,1.0026,1.0322481,23.185,23.00445
2021-06-10 19:00:00,36460.0,37477.31,0.9956,1.0297441,22.806,23.017117
2021-06-10 20:00:00,36839.8,37474.543,1.0232,1.0271891,23.145,23.011393
2021-06-10 21:00:00,36645.06,37455.246,1.004,1.0249372,22.792,22.993029
2021-06-10 22:00:00,36463.37,37423.625,1.0028,1.0230126,22.549333333333333,22.963802
2021-06-10 23:00:00,36648.0,37378.035,1.0092,1.0211884,22.685,22.921598
2021-06-11 00:00:00,36927.24,37325.62,1.038,1.0197034,22.8475,22.870518
2021-06-11 01:00:00,36717.51,37274.98,1.0463,1.0190269,22.643,22.818247
2021-06-11 02:00:00,36470.03,37227.97,1.0141,1.0193999,22.374499999999998,22.768213
2021-06-11 03:00:00,36267.43,37181.355,1.0164,1.0203302,22.424,22.715946
2021-06-11 04:00:00,36743.0,37135.0,1.0243,1.0215861,22.964,22.662342
